X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.196990057234,34.4731299659357,70342,DOE Public Schools,19753090132654,Education,Private and Charter Schools,,Acton-Agua Dulce Unified,Community Collaborative Charter,32248 Crown Valley Road,,Acton,CA,,(858) 610-1102,www.cccs.education,,,79287,,93510,http://egis3.lacounty.gov/lms/?p=79287,publish,34.47313,-118.19699,2015/11/16 18:53:23+00,rwoodard@cccs.education,,6502299.87060772,1994619.58879264
-118.385260056521,34.0718499668788,70343,DOE Public Schools,19753090133231,Education,Private and Charter Schools,,Acton-Agua Dulce Unified,"Albert Einstein Academy for Letters, Arts & Sciences - Odyssey",8844 Burton Way,,Beverly Hills,CA,,(424) 284-3300,http://ealas.org,,,79288,,90211,http://egis3.lacounty.gov/lms/?p=79288,publish,34.07185,-118.38526,2015/11/16 18:53:23+00,michael.fishler@ealas.org,,6444998.02851872,1848751.57869197
-118.455320055862,34.0360399666847,70370,DOE Public Schools,19756636120158,Education,Private and Charter Schools,,SBE - New West Charter,New West Charter,1905 Armacost Avenue,,Los Angeles,CA,,(310) 943-5444,www.newwestcharter.org,,,79315,,90025,http://egis3.lacounty.gov/lms/?p=79315,publish,34.03604,-118.45532,2015/11/16 18:53:23+00,sweir@newwestcharter.org,,6423722.13176614,1835808.47104806
-117.751010057387,34.0599199675296,70371,DOE Public Schools,19756971996693,Education,Private and Charter Schools,,SBE - The School of Arts and Enterprise,School of Arts and Enterprise,295 North Garey Avenue,,Pomona,CA,,(909) 622-0699,www.thesae.k12.ca.us/,,,79316,,91767,http://egis3.lacounty.gov/lms/?p=79316,publish,34.05992,-117.75101,2015/11/16 18:53:23+00,gnesbitt@thesae.k12.ca.us,,6637085.42616731,1844279.84747797
-118.216090056383,33.8946399674514,70390,DOE Public Schools,19764970115725,Education,Private and Charter Schools,,SBE - Lifeline Education Charter,Lifeline Education Charter,225 South Santa Fe Avenue,,Compton,CA,,(310) 605-2510,www.lifelinecharter.com,,,79335,,90221,http://egis3.lacounty.gov/lms/?p=79335,publish,33.89464,-118.21609,2015/11/16 18:53:23+00,lifelinecharter@yahoo.com,,6496090.79509939,1784108.03114206
-118.24284005621,33.9276899667353,70391,DOE Public Schools,19765470118760,Education,Private and Charter Schools,,SBE - Barack Obama Charter,Barack Obama Charter,1726 East 117th Street,,Los Angeles,CA,,(323) 566-1965,www.barackobamacharter.org,,,79336,,90059,http://egis3.lacounty.gov/lms/?p=79336,publish,33.92769,-118.24284,2015/11/16 18:53:23+00,cnorman@ingeniumschools.org,,6488001.70989963,1796154.1835589
-118.378670055653,33.9093999674335,70392,DOE Public Schools,19768690119016,Education,Private and Charter Schools,,Wiseburn Unified,Da Vinci Science,13500 Aviation Boulevard,,Hawthorne,CA,,(310) 725-5800,www.davincischools.org,,,79337,,90250,http://egis3.lacounty.gov/lms/?p=79337,publish,33.9094,-118.37867,2015/11/16 18:53:23+00,swallis@davincischools.org,,6446771.02661313,1789625.47187881
-118.374610056107,33.9189599673518,70393,DOE Public Schools,19768690119636,Education,Private and Charter Schools,,Wiseburn Unified,Da Vinci Design,12501 Isis Avenue,,Hawthorne,CA,,(310) 725-5800,www.davincischools.org,,,79338,,90250,http://egis3.lacounty.gov/lms/?p=79338,publish,33.91896,-118.37461,2015/11/16 18:53:23+00,kparsons@davincischools.org,,6448015.9066693,1793099.93474615
-118.378670055653,33.9093999674335,70394,DOE Public Schools,19768690128728,Education,Private and Charter Schools,,Wiseburn Unified,Da Vinci Innovation Academy,13500 Aviation Boulevard,,Hawthorne,CA,,(310) 725-5800 x1603,www.davincischools.org,,,79339,,90250,http://egis3.lacounty.gov/lms/?p=79339,publish,33.9094,-118.37867,2015/11/16 18:53:23+00,ia@davincischools.org,,6446771.02661313,1789625.47187881
-118.374960055626,33.9191299672999,70395,DOE Public Schools,19768690131128,Education,Private and Charter Schools,,Wiseburn Unified,Da Vinci Communications High School,12495 Isis Avenue,,Hawthorne,CA,,(310) 725-5800 x4,www.davincischools.org,,,79340,,90250,http://egis3.lacounty.gov/lms/?p=79340,publish,33.91913,-118.37496,2015/11/16 18:53:23+00,nbarrymore@davincischools.org,,6447909.95018831,1793162.19708881
-118.181580056615,34.0852199669072,70401,DOE Public Schools,19768850132928,Education,Private and Charter Schools,,SBE - Anahuacalmecac International University Preparatory of North America,Anahuacalmecac International University Preparatory of North America,4736 Huntington Drive South,,Los Angeles,CA,,(323) 352-3148,www.dignidad.org,,,79346,,90032,http://egis3.lacounty.gov/lms/?p=79346,publish,34.08522,-118.18158,2015/11/16 18:53:23+00,sembrador@dignidad.org,,6506689.24962422,1853443.24942672
-118.198320056614,34.1073399668038,70402,DOE Public Schools,19769680109926,Education,Private and Charter Schools,,SBE - Academia Avance Charter,Academia Avance Charter,115 North Avenue 53,,Highland Park,CA,,(323) 230-7270,www.academiaavance.com,,,79347,,90042,http://egis3.lacounty.gov/lms/?p=79347,publish,34.10734,-118.19832,2015/11/16 18:53:23+00,ricardo.mireles@academiaavance.com,,6501636.3899793,1861502.69557814
-118.320580056262,33.9597099666824,70403,DOE Private Schools,19646346131486,Education,Private and Charter Schools,,,A Bright Beginning,2440 West Manchester,,Inglewood,CA,,323-753-0043,,,,79348,"Non-religious, Coeducational, K-6",90305,http://egis3.lacounty.gov/lms/?p=79348,publish,33.95971,-118.32058,2015/11/16 18:53:23+00,brightbeginning@ca.rr.com,,6464455.52011546,1807873.0006724
-118.34595005615,33.9595199673463,70404,DOE Private Schools,19646346140529,Education,Private and Charter Schools,,,A Bright Beginning CDC,712 East Manchester Boulevard,,Inglewood,CA,,310-673-4525,,,,79349,"Non-religious, Coeducational, K-6",90301,http://egis3.lacounty.gov/lms/?p=79349,publish,33.95952,-118.34595,2015/11/16 18:53:23+00,brightbeginning@ca.rr.com,,6456761.94396722,1807829.36329247
-118.431460055597,34.1878999668226,70405,DOE Private Schools,19647336984173,Education,Private and Charter Schools,,,ABC Little School,6447 Woodman Avenue,,Van Nuys,CA,,818-786-5169,,,,79350,"Non-religious, Coeducational, K-5",91401,http://egis3.lacounty.gov/lms/?p=79350,publish,34.1879,-118.43146,2015/11/16 18:53:23+00,abclittleschools@yahoo.com,,6431188.16046922,1891040.76970398
-118.361890055854,34.0880399663085,70406,DOE Private Schools,19647337042187,Education,Private and Charter Schools,,,ABC Little School,927 North Fairfax Avenue,,West Hollywood,CA,,323-654-9920,,,,79351,"Non-religious, Coeducational, K-2",90046,http://egis3.lacounty.gov/lms/?p=79351,publish,34.08804,-118.36189,2015/11/16 18:53:23+00,abclittleschools@yahoo.com,,6452096.58978088,1854617.08598982
-118.388620056385,34.1502199663018,70407,DOE Private Schools,19647337100514,Education,Private and Charter Schools,,,"ABC Little School, Studio City",11728 Moorpark Street,,Studio City,CA,,818-766-5557,,,,79352,"Non-religious, Coeducational, K-5",91604,http://egis3.lacounty.gov/lms/?p=79352,publish,34.15022,-118.38862,2015/11/16 18:53:23+00,abclittleschools@yahoo.com,,6444090.75375848,1877275.58594832
-118.458510055657,34.1718899662783,70408,DOE Private Schools,19647337077308,Education,Private and Charter Schools,,,ABC Little School–Sherman Oaks,14926 Burbank Boulevard,,Sherman Oaks,CA,,818-786-0301,,,,79353,"Non-religious, Coeducational, K-2",91411,http://egis3.lacounty.gov/lms/?p=79353,publish,34.17189,-118.45851,2015/11/16 18:53:23+00,abcschool1122@yahoo.com,,6422981.17589897,1885250.71533923
-118.519890056459,34.2576899659927,70409,DOE Private Schools,19647336986673,Education,Private and Charter Schools,,,Abraham Joshua Heschel Day School,17701 Devonshire Street,,Northridge,CA,,818-368-5781,,,,79354,"Religious, Coeducational, K-8",91325,http://egis3.lacounty.gov/lms/?p=79354,publish,34.25769,-118.51989,2015/11/16 18:53:23+00,amy.jamieson@heschel.com,,6404576.73108064,1916564.82757965
-118.229790056293,33.8973899667838,70410,DOE Private Schools,19734376145353,Education,Private and Charter Schools,,,Académie des Autodidactes,"422 West School Street, Admin Office",,Compton,CA,,424-296-5537,,,,79355,"Non-religious, Coeducational, K-12",90220,http://egis3.lacounty.gov/lms/?p=79355,publish,33.89739,-118.22979,2015/11/16 18:53:23+00,academie.admin@mac.com,,6491935.37952572,1785118.03929265
-118.605850055522,34.2669099659428,70411,DOE Private Schools,19647330113001,Education,Private and Charter Schools,,,Academy For Advancement of Children With,10824 Topanga Canyon Boulevard,,Chatsworth,CA,,818-882-0200,,,,79356,"Non-religious, Coeducational, K-12",91311,http://egis3.lacounty.gov/lms/?p=79356,publish,34.26691,-118.60585,2015/11/16 18:53:23+00,lmichelle@autismacademy.org,,6378622.97294889,1920065.54072256
-118.009980057377,34.719239965583,70412,DOE Private Schools,19644770125476,Education,Private and Charter Schools,,,Academy for Advancement of Children with Autism-AV,6742 East Avenue H,,Lancaster,CA,,661-946-1234,,,,79357,"Non-religious, Coeducational, K-12",93535,http://egis3.lacounty.gov/lms/?p=79357,publish,34.71924,-118.00998,2015/11/16 18:53:23+00,DGhrist@autismacademy.org,,6558671.35333697,2084127.52985515
-118.404320056208,33.8767799672205,70413,DOE Private Schools,19646007086903,Education,Private and Charter Schools,,,Academy of the Two Hearts,406 33rd Place,,Hermosa Beach,CA,,310-374-6780,,,,79358,"Religious, Coeducational, K-12",90254,http://egis3.lacounty.gov/lms/?p=79358,publish,33.87678,-118.40432,2015/11/16 18:53:23+00,director@academyoftwohearts.com,,6438940.3736393,1777784.69175464
-118.117590056841,33.8574399670402,70414,DOE Private Schools,19642126138200,Education,Private and Charter Schools,,,Accelerated Christian Academy,"5545 Woodruff Avenue,  Number 58",,Lakewood,CA,,562-253-3269,,,,79359,"Religious, Coeducational, K-12",90713,http://egis3.lacounty.gov/lms/?p=79359,publish,33.85744,-118.11759,2015/11/16 18:53:23+00,acauditor@msn.com,,6525967.96664414,1770520.44283172
-118.454360056044,33.9948999672523,70415,DOE Private Schools,19647336148407,Education,Private and Charter Schools,,,Acton Academy Venice Beach,"2210 Lincoln Boulevard, Suite 13",,Venice,CA,,312-498-9872,,,,79360,"Non-religious, Coeducational, 1-12",90291,http://egis3.lacounty.gov/lms/?p=79360,publish,33.9949,-118.45436,2015/11/16 18:53:23+00,dkfoltz@gmail.com,,6423945.30618855,1820835.63222739
-118.457320055519,34.0845399671195,70416,DOE Private Schools,19647336149744,Education,Private and Charter Schools,,,Ad Astra School,10930 Chalon Road,,Los Angeles,CA,,614-937-1109,,,,79361,"Non-religious, Coeducational, 2-6",90077,http://egis3.lacounty.gov/lms/?p=79361,publish,34.08454,-118.45732,2015/11/16 18:53:23+00,dahnjn@gmail.com,,6423196.49764681,1853461.12635948
-118.394480056225,34.1719799669879,70417,DOE Private Schools,19647336906895,Education,Private and Charter Schools,,,Adat Ari El Day School,12020 Burbank Boulevard,,Valley Village,CA,,818-766-4992,,,,79362,"Religious, Coeducational, K-6",91607,http://egis3.lacounty.gov/lms/?p=79362,publish,34.17198,-118.39448,2015/11/16 18:53:23+00,debrap@adatarieldayschool.org,,6442348.85796405,1885201.29155356
-118.530190056246,34.4636499664193,70418,DOE Private Schools,19649987080377,Education,Private and Charter Schools,,,Advantage Preparatory Schools,22589 West Hickory Place,,Santa Clarita,CA,,661-296-5466,,,,79364,"Religious, Coeducational, K-12",91390,http://egis3.lacounty.gov/lms/?p=79364,publish,34.46365,-118.53019,2015/11/16 18:53:23+00,aps@thevine.net,,6401859.78343055,1991532.90205264
-118.135380055912,33.8917099676952,70419,DOE Private Schools,19643036977136,Education,Private and Charter Schools,,,Adventist Union School,15548 Santa Ana Avenue,,Bellflower,CA,,562-867-0718,,,,79365,"Religious, Coeducational, K-8",90706,http://egis3.lacounty.gov/lms/?p=79365,publish,33.89171,-118.13538,2015/11/16 18:53:23+00,austryon@yahoo.com,,6520583.41376497,1782998.91393773
-118.104480057135,34.144769967151,70420,DOE Private Schools,19648816149140,Education,Private and Charter Schools,,,Agape Tree,"66 South Grand Oaks Avenue, Number 9",,Pasadena,CA,,626-425-8482,,,,79366,"Religious, Coeducational, K-12",91107,http://egis3.lacounty.gov/lms/?p=79366,publish,34.14477,-118.10448,2015/11/16 18:53:23+00,Mrspatelsm@gmail.com,,6530057.07132681,1875081.37150472
-118.566470056306,34.1950899666504,70421,DOE Private Schools,19647336998843,Education,Private and Charter Schools,,,AGBU Manoogian–Demirdjian,6844 Oakdale Avenue,,Canoga Park,CA,,818-883-2428,,,,79367,"Non-religious, Coeducational, K-12",91306,http://egis3.lacounty.gov/lms/?p=79367,publish,34.19509,-118.56647,2015/11/16 18:53:23+00,school@agbumds.org,,6390373.55213797,1893859.97535165
-118.09939005644,34.1620399666797,70422,DOE Private Schools,19648816138127,Education,Private and Charter Schools,,,AGBU Vatche and Tamar Manoukian High School School,2495 East Mountain Street,,Pasadena,CA,,626-794-0363,,,,79368,"Non-religious, Coeducational, 9-12",91104,http://egis3.lacounty.gov/lms/?p=79368,publish,34.16204,-118.09939,2015/11/16 18:53:23+00,amovsisyan@agbumhs.org,,6531603.40255173,1881364.6745549
-118.298590056046,34.100359966838,70423,DOE Private Schools,19647336934145,Education,Private and Charter Schools,,,Alex Pilibos Armenian,1615 North Alexandria Avenue,,Los Angeles,CA,,323-668-2661,,,,79369,"Religious, Coeducational, K-12",90027,http://egis3.lacounty.gov/lms/?p=79369,publish,34.10036,-118.29859,2015/11/16 18:53:23+00,eantonyan@pilibos.org,,6471275.93921739,1859037.57846114
-118.795520055478,34.1548599665597,70424,DOE Private Schools,19647337097207,Education,Private and Charter Schools,,,"Alexandria Academy, The","5776-D Lindero Canyon Road, Number 353",,Westlake Village,CA,,818-400-5020,,,,79370,"Non-religious, Coeducational, 2-12",91302,http://egis3.lacounty.gov/lms/?p=79370,publish,34.15486,-118.79552,2015/11/16 18:53:23+00,smcennan@gmail.com,,6320995.72140571,1879689.25598973
-118.60675005634,34.2713899660412,70425,DOE Private Schools,19647337084643,Education,Private and Charter Schools,,,Al-Falaq / Me'raj Academy,11070 Old Santa Susana Pass Road,,Chatsworth,CA,,818-886-5831,,,,79371,"Religious, Coeducational, K-8",91311,http://egis3.lacounty.gov/lms/?p=79371,publish,34.27139,-118.60675,2015/11/16 18:53:23+00,info@merajacademy.com,,6378360.89735755,1921697.50497831
-118.353890055641,33.9213299672066,70426,DOE Private Schools,19645927096860,Education,Private and Charter Schools,,,Al-Huda Islamic School,12227 Hawthorne Way,,Hawthorne,CA,,310-973-0500,,,,79372,"Religious, Coeducational, K-8",90250,http://egis3.lacounty.gov/lms/?p=79372,publish,33.92133,-118.35389,2015/11/16 18:53:23+00,alhudaoffice1@gmail.com,,6454305.24021922,1793939.64632131
-118.50915005569,34.2440999660242,70427,DOE Private Schools,19647336201206,Education,Private and Charter Schools,,,alicia viramontes,9535 Aldea Avenue,,Northridge,CA,,818-701-7675,,,,79373,"Non-religious, Coeducational, 2-10",91325,http://egis3.lacounty.gov/lms/?p=79373,publish,34.2441,-118.50915,2015/11/16 18:53:23+00,aliciaeviramontes@mac.com,,6407796.92575572,1911602.63179539
-118.172490056376,34.0855299671519,70428,DOE Private Schools,19647336960710,Education,Private and Charter Schools,,,All Saints Elementary School,3420 Portola Avenue,,Los Angeles,CA,,323-225-7264,,,,79374,"Religious, Coeducational, K-8",90032,http://egis3.lacounty.gov/lms/?p=79374,publish,34.08553,-118.17249,2015/11/16 18:53:23+00,allsaintshusky@yahoo.com,,6509441.82515581,1853551.21673048
-118.140510057114,34.0906399671573,70429,DOE Private Schools,19757136960728,Education,Private and Charter Schools,,,All Souls School,29 South Electric Avenue,,Alhambra,CA,,626-282-5695,,,,79375,"Religious, Coeducational, K-4",91801,http://egis3.lacounty.gov/lms/?p=79375,publish,34.09064,-118.14051,2015/11/16 18:53:23+00,principal.allsouls@gmail.com,,6519127.68898614,1855395.76455057
-118.49785005656,34.4215899658268,70430,DOE Private Schools,19649986138218,Education,Private and Charter Schools,,,Alpha-Kidz International,"20655 Soledad Canyon Road, Suite 12 & 31",,Santa Clarita,CA,,661-251-1035,,,,79376,"Non-religious, Coeducational, K-3",91351,http://egis3.lacounty.gov/lms/?p=79376,publish,34.42159,-118.49785,2015/11/16 18:53:23+00,alphakidz@gmail.com,,6411531.85398139,1976176.72213514
-118.130260056525,34.0691899669634,70431,DOE Private Schools,19757136134514,Education,Private and Charter Schools,,,Alpha-Shen Kindergarten,618 North Moore Avenue,,Monterey Park,CA,,626-282-2011,,,,79377,"Non-religious, Coeducational, K-K",91754,http://egis3.lacounty.gov/lms/?p=79377,publish,34.06919,-118.13026,2015/11/16 18:53:23+00,soochow62@gmail.com,,6522220.99546355,1847585.52853064
-118.066693956824,34.1659525667198,70432,DOE Private Schools,19648816934186,Education,Private and Charter Schools,,,Alverno High School School,200 North Michillinda,,Sierra Madre,CA,,626-355-3463,,,,79378,"Religious, Girls Only, 9-12",91024,http://egis3.lacounty.gov/lms/?p=79378,publish,34.1659526,-118.0666939,2016/02/25 10:52:33+00,businessoffice@alverno-hs.org,,6541495.39228214,1882780.36955814
-118.339330055682,33.8412399667947,70433,DOE Private Schools,19753416143507,Education,Private and Charter Schools,,,Ambassador High School School,540 Maple Avenue,,Torrance,CA,,310-356-0950,,,,79379,"Religious, Coeducational, 9-12",90503,http://egis3.lacounty.gov/lms/?p=79379,publish,33.84124,-118.33933,2015/11/16 18:53:23+00,mbarker@ambassadorhigh.org,,6458624.12265755,1764777.90116723
-117.743620057439,34.0764299668817,70434,DOE Private Schools,19649076931760,Education,Private and Charter Schools,,,American Christian Academy,395 San Bernardino Avenue,,Pomona,CA,,909-623-1228,,,,79380,"Religious, Coeducational, K-12",91767,http://egis3.lacounty.gov/lms/?p=79380,publish,34.07643,-117.74362,2015/11/16 18:53:23+00,acapomona@gmail.com,,6639308.40925413,1850293.76031889
-118.404590055308,33.8904199674493,70435,DOE Private Schools,19753336960736,Education,Private and Charter Schools,,,American Martyrs School,1701 Laurel Avenue,,Manhattan Beach,CA,,310-545-8559,,,,79381,"Religious, Coeducational, K-8",90266,http://egis3.lacounty.gov/lms/?p=79381,publish,33.89042,-118.40459,2015/11/16 18:53:23+00,cconnelly@americanmartyrs.org,,6438878.39672914,1782748.90426715
